0,-4,-3,-1,1,-8,-5,-1,
8,9,6,-2,-1,12,1,5,
0,-5,-2,-4,6,-22,-2,3,
-1,-4,0,-2,2,-4,-4,1,
0,0,-4,-7,-6,-6,-9,-5,
-5,1,7,-2,-1,-67,-3,-1,
-4,0,7,4,-3,-7,1,-5,
-3,-7,1,1,-1,2,-1,-3,
0,-2,3,3,7,4,3,1,
-2,-4,2,0,-4,-10,-1,-3,
2,6,0,-2,-2,-4,5,-1,
-4,-7,-3,1,-3,19,-7,-3,
-4,-3,6,5,0,-3,-1,-2,
-1,0,-8,-4,-3,3,-2,-2,
0,-2,1,-2,4,3,2,1,
2,-3,-9,0,-1,-8,-5,1,
-5,7,8,4,2,-9,-6,-2,
3,5,0,-2,-2,4,0,-1,
-8,-7,-2,0,-6,-41,-16,-4,
1,-2,1,0,0,-18,2,1,
-6,-3,-16,-12,-6,16,0,-2,
2,0,-1,-1,-3,5,5,1,
1,3,-10,-8,-8,9,1,4,
-6,-11,-12,-7,-7,-25,-12,-8,
2,7,1,1,-5,4,5,1,
-7,-5,-3,-5,-1,8,3,2,
4,10,8,4,1,-4,-9,-2,
-3,-3,-12,-7,-5,2,3,1,
0,2,5,0,0,4,-1,-3,
0,-1,0,-3,1,11,1,0,
-2,-3,-2,4,-2,-10,-2,-1,
2,-2,-4,0,4,-11,-4,-1,
2,-1,-15,-7,-8,0,2,0,
-3,5,-2,-4,-2,11,-8,-2,
1,3,7,2,7,17,2,-1,
5,7,6,0,-1,6,3,1,
-3,-4,1,-2,0,-8,1,1,
0,-2,-4,2,-3,-25,-4,-2,
-1,1,-2,-2,0,8,-2,0,
0,3,0,-3,2,1,4,-1,
0,1,-1,-2,-2,5,-2,-3,
-9,-7,-6,-2,-4,8,-6,-5,
-6,-3,0,2,0,15,1,0,
-3,-1,4,5,1,-22,-10,-3,
5,3,7,3,4,29,7,3,
0,-3,-7,-6,0,14,2,0,
-4,-3,0,1,-2,-5,-7,-3,
0,0,-3,-4,0,14,3,2,
4,6,6,0,4,6,4,2,
0,-3,-4,0,6,10,5,0,
-3,-2,-15,-5,-6,2,-5,-4,
-7,-6,-6,-2,-4,-6,-3,-2,
3,6,7,4,4,17,7,1,
-3,-5,2,-2,-1,-38,-14,-5,
-7,-4,1,-1,-1,2,-1,-3,
-5,-9,-5,0,-6,-9,-4,-3,
-4,-7,-3,-6,-2,2,-13,-4,
-3,-3,-12,-7,1,9,3,0,
-3,-7,-7,-5,0,-3,1,-1,
-5,-2,-7,-6,-15,-59,-15,-7,
-3,-4,2,2,4,19,2,-1,
1,7,14,8,5,16,5,0,
0,-1,-7,-4,3,-23,-4,2,
-3,1,-2,-1,-1,-7,3,0,
-3,-5,-4,1,-6,-41,-9,-5,
1,-3,-1,-1,-1,-14,-1,-1,
5,13,13,7,0,6,0,4,
-4,-8,-14,-6,1,-44,-10,-2,
-3,-4,-4,1,3,13,-1,-6,
-5,-3,2,4,3,21,3,-1,
0,-1,6,1,-2,-22,-11,-2,
3,3,1,-3,4,29,4,2,
3,2,0,1,1,13,5,3,
0,-2,-8,-8,-1,-14,-4,-2,
-4,-6,2,2,0,16,0,-2,
1,-8,-20,-8,1,1,1,2,
-3,-6,-1,3,-5,-11,-1,-2,
2,3,4,5,5,5,0,0,
0,0,-1,-1,-6,-15,-1,-1,
3,-3,1,0,3,30,5,2,
-4,-2,-5,-3,-4,-23,-1,-2,
0,0,1,-1,-1,-15,-5,1,
0,-3,1,5,-1,-16,-2,1,
3,-3,7,5,3,16,-3,0,
-2,1,0,3,-3,-7,0,-1,
-2,-3,3,3,1,-10,-1,-1,
-2,-8,-9,-6,1,12,1,-2,
3,-3,-4,-4,-5,-35,-10,-3,
-2,3,-2,0,-1,33,2,-2,
-2,0,2,1,8,23,3,-1,
3,3,0,2,1,-2,3,4,
4,-2,-4,-3,2,12,-4,-2,
-2,2,-2,-1,-5,-14,-6,-3,
0,-5,-3,0,-2,0,0,-2,
1,4,0,2,-2,-4,2,1,
2,3,-3,-8,-4,-10,5,-1,
-5,-9,-8,-3,-3,-12,-9,-2,
9,15,8,4,0,10,2,5,
-1,-1,-2,-1,1,-9,2,-1,
-4,-7,2,-4,-3,2,2,-3,
-5,-5,-5,-2,0,34,6,-1,
3,5,2,1,0,5,1,-1,
-4,-3,1,-3,-9,-3,-4,-1,
5,9,3,3,4,23,7,4,
-3,-2,3,1,-2,-20,-3,-2,
-6,-4,-3,1,-3,-47,-5,-5,
-1,3,-5,-6,-4,35,9,-1,
0,2,1,0,-5,-19,-8,-6,
1,5,-1,-1,-4,14,-3,2,
4,9,6,3,2,-1,-6,1,
-2,-4,-2,-3,0,21,-1,-4,
1,-2,-3,0,1,-15,4,3,
-2,-3,-5,-3,-3,-30,-9,-2,
-6,-5,-11,-4,2,3,-1,-4,
0,-1,0,4,2,24,7,1,
6,5,7,5,0,2,3,4,
-3,-2,3,-2,0,25,3,1,
-1,-1,-1,1,1,13,5,-2,
-2,1,6,4,0,6,3,-3,
6,12,7,4,-1,-11,-2,3,
-2,-6,-2,-3,-2,-8,-2,-4,
-4,-4,-3,4,-3,-59,-9,-4,
-2,-2,3,2,7,34,7,-3,
3,7,4,4,-5,0,6,1,
5,-2,-18,-6,-4,12,4,6,
-5,0,5,-2,-2,-2,-1,-5,
-6,-6,-5,-3,-6,-42,-15,-4,
4,5,8,2,2,32,8,3,
-3,-2,-1,0,-1,23,9,2,
0,1,-3,1,-3,6,1,0,
-2,-5,-6,-2,0,5,5,-3,
-8,-1,8,4,-2,-28,-6,-2,
-5,0,-1,0,-5,-14,0,-3,
-1,-4,-14,-5,-5,-3,-8,-1,
-2,-3,-1,-1,0,5,-1,-3,
2,3,2,-1,-1,12,2,1,
-2,0,3,1,-5,-6,-3,-3,
-2,-1,-1,-2,1,-15,0,0,
0,1,-2,1,2,26,8,-1,
2,6,1,0,-4,-25,-2,0,
-2,-3,4,5,-2,-7,-2,-1,
0,0,-2,0,3,30,10,1,
-4,-3,-1,0,0,11,-3,-3,
-1,9,6,1,-3,-6,-1,2,
-3,-6,-3,0,0,3,1,-2,
2,2,3,1,3,24,2,0,
0,-5,-8,0,1,17,6,1,
5,12,9,4,1,3,6,1,
0,-2,-4,0,3,-2,-1,3,
2,3,6,0,1,11,0,1,
-2,-5,-12,-5,3,20,3,-2,
-1,-2,3,2,2,3,-3,-2,
9,6,6,3,0,-7,3,2,
1,1,-2,0,-2,-13,0,-1,
-2,-6,-2,-4,-2,-19,-8,-5,
-3,3,7,4,-1,-3,-3,-2,
-1,3,-4,-7,3,6,-1,-4,
1,3,4,-2,0,5,1,0,
-1,2,9,4,6,8,0,1,
4,6,-9,-6,3,22,12,5,
4,-3,4,0,2,-9,2,2,
3,-2,3,3,8,10,2,1,
0,-2,-7,-5,0,5,-4,-2,
2,4,-1,1,-3,-18,-4,-2,
4,0,1,-4,1,12,6,1,
-6,-9,-4,0,-4,-19,-4,-4,
0,-1,-4,-1,3,3,2,-4,
-2,3,0,1,0,25,1,4,
